id,delivery_person_age,delivery_person_ratings,order_date,time_orderd,time_order_picked,weather_conditions,road_traffic_density,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken_min
0x5a99,26.0,4.6,2022-03-19,1900-01-01 18:25:00,1900-01-01 18:30:00,cloudy,medium,Buffet,motorcycle,1,no,urban,27
0x6fa2,25.0,4.9,2022-03-29,1900-01-01 19:25:00,1900-01-01 19:35:00,cloudy,jam,Snack,motorcycle,0,no,metropolitan,46
0x5e15,20.0,4.9,2022-03-30,1900-01-01 20:45:00,1900-01-01 20:50:00,windy,jam,Snack,scooter,1,no,metropolitan,12
0x84d3,30.0,4.9,2022-03-13,1900-01-01 22:55:00,1900-01-01 23:10:00,sandstorms,low,Buffet,scooter,1,no,metropolitan,21
0x8b8f,22.0,4.9,2022-03-28,1900-01-01 21:10:00,1900-01-01 21:15:00,fog,jam,Snack,motorcycle,1,no,metropolitan,26
0xa990,33.0,4.5,2022-03-03,1900-01-01 11:55:00,1900-01-01 12:10:00,sandstorms,high,Buffet,scooter,1,no,metropolitan,28
0x2fce,26.0,4.5,2022-03-17,1900-01-01 18:10:00,1900-01-01 18:25:00,cloudy,medium,Drinks,scooter,1,no,urban,10
0x643f,28.0,4.8,2022-03-28,1900-01-01 17:20:00,1900-01-01 17:30:00,sunny,medium,Snack,motorcycle,1,no,metropolitan,19
0x9798,31.0,4.8,2022-04-01,1900-01-01 13:40:00,1900-01-01 13:55:00,sandstorms,high,Snack,motorcycle,1,no,semi-urban,48
0x7493,35.0,4.9,2022-03-14,1900-01-01 19:10:00,1900-01-01 19:20:00,sunny,jam,Snack,motorcycle,0,no,metropolitan,26
0x9156,25.0,4.8,2022-04-03,1900-01-01 22:40:00,1900-01-01 22:50:00,cloudy,low,Buffet,motorcycle,1,no,metropolitan,21
0xce23,31.0,4.6,2022-02-18,1900-01-01 23:30:00,1900-01-01 23:40:00,sunny,low,Meal,scooter,0,no,metropolitan,16
0xc805,20.0,4.7,2022-02-13,1900-01-01 22:15:00,1900-01-01 22:30:00,stormy,low,Snack,scooter,1,no,urban,17
0x5030,24.0,4.7,2022-03-25,1900-01-01 18:40:00,1900-01-01 18:55:00,cloudy,medium,Snack,motorcycle,0,no,metropolitan,33
0x5693,26.0,4.8,2022-03-17,1900-01-01 22:30:00,1900-01-01 22:45:00,cloudy,low,Drinks,scooter,0,no,metropolitan,13
0xb54a,30.0,4.2,2022-03-29,1900-01-01 20:20:00,1900-01-01 20:30:00,windy,jam,Drinks,motorcycle,3,no,metropolitan,44
0xd016,21.0,5.0,2022-02-12,1900-01-01 17:55:00,1900-01-01 18:05:00,sandstorms,medium,Drinks,scooter,0,no,metropolitan,25
0x6d2,30.0,4.7,2022-03-02,1900-01-01 20:25:00,1900-01-01 20:40:00,sandstorms,jam,Snack,scooter,1,no,metropolitan,30
0xdf0e,30.0,4.6,2022-02-13,1900-01-01 09:10:00,1900-01-01 09:15:00,cloudy,low,Drinks,motorcycle,1,no,urban,25
0xbeb2,20.0,4.8,2022-03-16,1900-01-01 19:25:00,1900-01-01 19:40:00,sunny,jam,Meal,scooter,1,no,metropolitan,24
0x2532,36.0,4.3,2022-03-07,1900-01-01 10:35:00,1900-01-01 10:50:00,sandstorms,low,Drinks,motorcycle,1,no,urban,23
0xa238,32.0,4.8,2022-03-09,1900-01-01 22:40:00,1900-01-01 22:50:00,sunny,low,Drinks,scooter,0,no,metropolitan,10
0x1543,30.0,4.7,2022-03-12,1900-01-01 17:30:00,1900-01-01 17:45:00,windy,medium,Buffet,electric_scooter,0,no,metropolitan,20
0x31dc,31.0,4.9,2022-03-28,1900-01-01 09:15:00,1900-01-01 09:30:00,windy,low,Drinks,motorcycle,1,no,metropolitan,22
0x9fb,35.0,4.9,2022-03-01,1900-01-01 12:40:00,1900-01-01 12:50:00,fog,high,Meal,motorcycle,1,no,metropolitan,34
0x8529,27.0,5.0,2022-03-23,1900-01-01 18:50:00,1900-01-01 19:05:00,sunny,medium,Snack,scooter,1,no,urban,11
0x363f,30.0,4.7,2022-03-16,1900-01-01 20:40:00,1900-01-01 20:55:00,stormy,jam,Meal,motorcycle,1,no,metropolitan,26
0xaa18,34.0,4.7,2022-03-15,1900-01-01 13:30:00,1900-01-01 13:35:00,windy,high,Meal,scooter,1,no,metropolitan,28
0xc3a4,32.0,4.8,2022-02-15,1900-01-01 08:50:00,1900-01-01 09:05:00,windy,low,Buffet,scooter,1,no,metropolitan,29
0xa73b,35.0,4.9,2022-03-05,1900-01-01 10:30:00,1900-01-01 10:45:00,fog,low,Snack,scooter,1,no,metropolitan,17
0x6b3a,39.0,4.5,2022-03-30,1900-01-01 17:40:00,1900-01-01 17:55:00,fog,medium,Drinks,motorcycle,1,no,metropolitan,26
0x1524,33.0,4.4,2022-03-06,1900-01-01 19:20:00,1900-01-01 19:35:00,stormy,jam,Buffet,motorcycle,1,no,metropolitan,38
0x4f5b,39.0,4.6,2022-03-20,1900-01-01 23:30:00,1900-01-01 23:35:00,windy,low,Drinks,scooter,1,no,metropolitan,17
0x855d,24.0,4.9,2022-03-02,1900-01-01 22:45:00,1900-01-01 22:50:00,sunny,low,Meal,motorcycle,1,no,urban,30
0x4304,30.0,4.4,2022-03-08,1900-01-01 17:10:00,1900-01-01 17:25:00,sandstorms,medium,Meal,motorcycle,1,no,metropolitan,41
0x894f,36.0,5.0,2022-03-18,1900-01-01 19:20:00,1900-01-01 19:25:00,windy,jam,Drinks,motorcycle,0,no,metropolitan,26
0x564c,36.0,4.1,2022-03-17,1900-01-01 08:20:00,1900-01-01 08:25:00,windy,low,Drinks,motorcycle,0,no,metropolitan,21
0x8ce9,27.0,5.0,2022-03-11,1900-01-01 19:50:00,1900-01-01 20:05:00,sunny,jam,Snack,motorcycle,1,no,urban,18
0x5162,39.0,4.8,2022-03-28,1900-01-01 21:40:00,1900-01-01 21:45:00,sunny,jam,Snack,motorcycle,1,no,metropolitan,29
0x4e84,26.0,4.9,2022-04-03,1900-01-01 10:45:00,1900-01-01 10:50:00,windy,low,Snack,scooter,1,no,metropolitan,10
0xb759,35.0,4.6,2022-03-08,1900-01-01 20:45:00,1900-01-01 20:50:00,sunny,jam,Buffet,motorcycle,1,no,metropolitan,15
0x6dbf,31.0,4.2,2022-03-05,1900-01-01 08:30:00,1900-01-01 08:35:00,stormy,low,Meal,motorcycle,1,no,metropolitan,29
0x7360,30.0,4.8,2022-03-29,1900-01-01 22:30:00,1900-01-01 22:45:00,sunny,low,Drinks,motorcycle,1,no,urban,25
0x58e6,23.0,4.8,2022-03-18,1900-01-01 18:50:00,1900-01-01 19:05:00,windy,medium,Snack,motorcycle,1,no,metropolitan,28
0x2ab1,32.0,4.6,2022-03-26,1900-01-01 17:35:00,1900-01-01 17:40:00,sandstorms,medium,Meal,motorcycle,1,no,metropolitan,30
0x6b3d,32.0,4.6,2022-03-03,1900-01-01 10:40:00,1900-01-01 10:50:00,windy,low,Buffet,scooter,1,no,metropolitan,24
0x17c1,24.0,4.7,2022-03-27,1900-01-01 21:30:00,1900-01-01 21:45:00,windy,jam,Buffet,scooter,1,no,urban,19
0x23f1,27.0,4.8,2022-03-06,1900-01-01 18:35:00,1900-01-01 18:45:00,fog,medium,Meal,motorcycle,0,yes,metropolitan,42
0x7a80,26.0,4.7,2022-03-08,1900-01-01 23:25:00,1900-01-01 23:30:00,sunny,low,Snack,motorcycle,1,no,metropolitan,23
0xdd19,39.0,4.0,2022-02-17,1900-01-01 15:15:00,1900-01-01 15:25:00,cloudy,medium,Meal,motorcycle,0,no,metropolitan,31
0x6ca,30.0,4.0,2022-03-26,1900-01-01 20:30:00,1900-01-01 20:40:00,fog,jam,Meal,electric_scooter,0,no,metropolitan,38
0x54c6,31.0,4.8,2022-03-04,1900-01-01 17:15:00,1900-01-01 17:25:00,sandstorms,medium,Snack,motorcycle,0,no,metropolitan,44
0x923c,34.0,4.1,2022-03-15,1900-01-01 23:35:00,1900-01-01 23:50:00,sandstorms,low,Buffet,motorcycle,0,no,urban,24
0x28e0,36.0,4.2,2022-03-10,1900-01-01 18:20:00,1900-01-01 18:25:00,sandstorms,medium,Buffet,motorcycle,1,no,metropolitan,34
0x9dc3,34.0,4.6,2022-03-27,1900-01-01 23:20:00,1900-01-01 23:30:00,fog,low,Snack,scooter,0,no,metropolitan,26
0x8c1b,21.0,4.7,2022-03-11,1900-01-01 11:15:00,1900-01-01 11:30:00,windy,high,Snack,motorcycle,1,no,metropolitan,22
0x372d,39.0,4.6,2022-03-13,1900-01-01 10:20:00,1900-01-01 10:25:00,windy,low,Buffet,scooter,0,no,metropolitan,27
0xd7d9,23.0,4.6,2022-02-13,1900-01-01 11:40:00,1900-01-01 11:50:00,fog,high,Snack,motorcycle,1,no,metropolitan,28
0xd206,23.0,4.9,2022-02-18,1900-01-01 18:20:00,1900-01-01 18:30:00,cloudy,medium,Snack,electric_scooter,0,no,metropolitan,26
0xbca2,28.0,4.8,2022-03-23,1900-01-01 20:10:00,1900-01-01 20:15:00,stormy,jam,Buffet,motorcycle,1,no,metropolitan,28
0xd2d,25.0,4.7,2022-03-23,1900-01-01 21:30:00,1900-01-01 21:45:00,stormy,jam,Drinks,motorcycle,1,no,metropolitan,38
0xd696,34.0,5.0,2022-02-15,1900-01-01 16:30:00,1900-01-01 16:35:00,cloudy,medium,Drinks,motorcycle,1,no,metropolitan,34
0x2ef4,21.0,4.5,2022-03-10,1900-01-01 22:30:00,1900-01-01 22:35:00,cloudy,low,Drinks,electric_scooter,1,no,metropolitan,24
0xcdc5,27.0,4.7,2022-02-17,1900-01-01 17:45:00,1900-01-01 17:55:00,fog,medium,Buffet,motorcycle,0,no,urban,12
0x7977,31.0,4.3,2022-03-12,1900-01-01 18:15:00,1900-01-01 18:30:00,cloudy,medium,Buffet,motorcycle,0,no,metropolitan,44
0x2a22,29.0,5.0,2022-03-21,1900-01-01 17:15:00,1900-01-01 17:20:00,stormy,medium,Snack,scooter,1,no,metropolitan,25
0xb50c,31.0,4.1,2022-03-23,1900-01-01 21:15:00,1900-01-01 21:25:00,sandstorms,jam,Buffet,motorcycle,1,yes,urban,51
0x5eba,20.0,5.0,2022-03-07,1900-01-01 16:40:00,1900-01-01 16:55:00,fog,medium,Snack,motorcycle,0,no,urban,11
0xdf99,27.0,4.5,2022-02-14,1900-01-01 22:30:00,1900-01-01 22:40:00,windy,low,Drinks,scooter,0,no,urban,10
0x2f94,30.0,4.5,2022-03-20,1900-01-01 23:40:00,1900-01-01 23:55:00,sandstorms,low,Meal,motorcycle,1,no,metropolitan,21
0x43b2,28.0,4.8,2022-03-13,1900-01-01 17:25:00,1900-01-01 17:35:00,cloudy,medium,Meal,motorcycle,0,no,metropolitan,17
0x802a,26.0,4.1,2022-04-01,1900-01-01 21:15:00,1900-01-01 21:30:00,cloudy,jam,Meal,electric_scooter,1,no,metropolitan,33
0x5e08,30.0,4.1,2022-04-03,1900-01-01 09:45:00,1900-01-01 09:55:00,sandstorms,low,Drinks,motorcycle,0,no,metropolitan,24
0x610a,33.0,4.4,2022-03-16,1900-01-01 20:40:00,1900-01-01 20:45:00,fog,jam,Buffet,motorcycle,2,no,metropolitan,41
0x6c23,24.0,4.7,2022-04-06,1900-01-01 18:20:00,1900-01-01 18:35:00,fog,medium,Drinks,motorcycle,1,no,metropolitan,27
0xd5e7,38.0,5.0,2022-02-17,1900-01-01 09:40:00,1900-01-01 09:45:00,sunny,low,Meal,electric_scooter,1,no,urban,11
0x3f28,32.0,3.8,2022-03-12,1900-01-01 18:30:00,1900-01-01 18:45:00,sandstorms,medium,Buffet,motorcycle,1,no,metropolitan,32
0xa647,27.0,4.7,2022-03-27,1900-01-01 20:50:00,1900-01-01 20:55:00,stormy,jam,Meal,scooter,0,no,urban,24
0xbd3e,26.0,4.2,2022-03-18,1900-01-01 21:50:00,1900-01-01 22:05:00,sandstorms,jam,Buffet,motorcycle,1,no,metropolitan,31
0x79ab,23.0,4.7,2022-03-10,1900-01-01 23:45:00,1900-01-01 23:50:00,stormy,low,Buffet,scooter,0,no,urban,18
0x5fd1,29.0,4.8,2022-03-04,1900-01-01 22:25:00,1900-01-01 22:35:00,sandstorms,low,Snack,motorcycle,1,no,urban,16
0x3a4e,24.0,4.7,2022-03-30,1900-01-01 18:35:00,1900-01-01 18:50:00,windy,medium,Drinks,motorcycle,1,no,urban,29
0xaacb,37.0,4.7,2022-03-03,1900-01-01 19:40:00,1900-01-01 19:45:00,stormy,jam,Drinks,electric_scooter,1,no,metropolitan,30
0x1ce7,25.0,4.7,2022-04-06,1900-01-01 18:25:00,1900-01-01 18:30:00,windy,medium,Buffet,scooter,0,no,metropolitan,26
0x8a96,32.0,4.8,2022-03-06,1900-01-01 18:15:00,1900-01-01 18:25:00,sunny,medium,Drinks,scooter,0,no,metropolitan,22
0x2ee0,24.0,4.7,2022-03-25,1900-01-01 21:30:00,1900-01-01 21:45:00,windy,jam,Meal,motorcycle,0,no,metropolitan,34
0x2c1e,30.0,4.5,2022-03-12,1900-01-01 22:55:00,1900-01-01 23:05:00,windy,low,Drinks,motorcycle,1,no,urban,27
0x681f,29.0,4.5,2022-03-18,1900-01-01 17:35:00,1900-01-01 17:40:00,cloudy,medium,Drinks,motorcycle,1,no,metropolitan,30
0x6034,28.0,4.5,2022-03-15,1900-01-01 15:35:00,1900-01-01 15:40:00,sunny,medium,Snack,motorcycle,1,no,metropolitan,23
0x3b05,35.0,4.7,2022-03-07,1900-01-01 13:20:00,1900-01-01 13:35:00,stormy,high,Snack,scooter,1,no,urban,28
0x8e33,22.0,4.6,2022-03-17,1900-01-01 19:25:00,1900-01-01 19:40:00,fog,jam,Meal,scooter,1,no,metropolitan,30
0x3d78,38.0,4.9,2022-03-19,1900-01-01 08:50:00,1900-01-01 09:05:00,cloudy,low,Snack,scooter,0,no,metropolitan,15
0xc49c,26.0,4.9,2022-02-16,1900-01-01 17:10:00,1900-01-01 17:20:00,windy,medium,Buffet,scooter,1,no,metropolitan,23
0x3ed5,33.0,4.8,2022-03-08,1900-01-01 20:30:00,1900-01-01 20:35:00,sunny,jam,Buffet,motorcycle,0,no,metropolitan,30
0x9f5,30.0,5.0,2022-03-24,1900-01-01 08:50:00,1900-01-01 09:05:00,sunny,low,Drinks,motorcycle,1,no,metropolitan,24
0x35b0,36.0,4.6,2022-04-06,1900-01-01 23:10:00,1900-01-01 23:15:00,sandstorms,low,Snack,scooter,0,no,urban,19
0x734c,39.0,4.6,2022-03-07,1900-01-01 15:10:00,1900-01-01 15:15:00,fog,medium,Drinks,motorcycle,1,no,metropolitan,25
0x474f,36.0,4.0,2022-03-14,1900-01-01 17:35:00,1900-01-01 17:40:00,sunny,medium,Meal,motorcycle,1,no,metropolitan,37
0x8acf,20.0,4.7,2022-03-03,1900-01-01 18:25:00,1900-01-01 18:40:00,fog,medium,Drinks,motorcycle,0,no,metropolitan,16
0xd8d2,29.0,4.7,2022-02-14,1900-01-01 22:20:00,1900-01-01 22:25:00,sunny,low,Drinks,motorcycle,1,no,metropolitan,30
0xb33f,26.0,4.6,2022-03-31,1900-01-01 21:40:00,1900-01-01 21:55:00,sunny,jam,Drinks,motorcycle,0,no,metropolitan,24
0x13cc,20.0,4.5,2022-03-07,1900-01-01 09:35:00,1900-01-01 09:45:00,windy,low,Meal,scooter,0,no,urban,13
0xc8da,39.0,4.6,2022-02-13,1900-01-01 23:15:00,1900-01-01 23:25:00,fog,low,Buffet,motorcycle,1,no,metropolitan,23
0xa2e6,31.0,4.6,2022-04-05,1900-01-01 17:30:00,1900-01-01 17:35:00,stormy,medium,Snack,motorcycle,0,no,urban,28
0xa986,27.0,4.6,2022-03-19,1900-01-01 22:30:00,1900-01-01 22:45:00,sandstorms,low,Meal,electric_scooter,0,no,urban,19
0xd25c,33.0,4.9,2022-02-11,1900-01-01 14:45:00,1900-01-01 14:55:00,windy,high,Snack,motorcycle,1,no,metropolitan,25
0x798d,24.0,4.6,2022-03-16,1900-01-01 22:25:00,1900-01-01 22:30:00,sandstorms,low,Meal,electric_scooter,1,no,urban,11
0x4539,21.0,4.4,2022-03-15,1900-01-01 09:30:00,1900-01-01 09:40:00,stormy,low,Buffet,motorcycle,0,no,metropolitan,22
0x71a7,35.0,4.7,2022-03-18,1900-01-01 20:25:00,1900-01-01 20:35:00,sunny,jam,Buffet,motorcycle,0,no,urban,21
0x5320,38.0,4.9,2022-03-29,1900-01-01 22:15:00,1900-01-01 22:25:00,fog,low,Buffet,motorcycle,1,no,metropolitan,29
0x11d6,29.0,4.9,2022-03-29,1900-01-01 17:30:00,1900-01-01 17:35:00,sandstorms,medium,Meal,motorcycle,1,no,metropolitan,18
0x181e,39.0,4.1,2022-03-04,1900-01-01 20:50:00,1900-01-01 21:05:00,sunny,jam,Meal,motorcycle,1,no,metropolitan,44
0x8816,25.0,4.7,2022-03-14,1900-01-01 22:35:00,1900-01-01 22:40:00,stormy,low,Snack,scooter,0,no,urban,13
0xb2c6,28.0,4.6,2022-03-10,1900-01-01 17:10:00,1900-01-01 17:20:00,fog,medium,Drinks,scooter,1,no,urban,25
0x7178,31.0,4.6,2022-04-03,1900-01-01 23:25:00,1900-01-01 23:35:00,windy,low,Snack,scooter,1,no,metropolitan,22
0xdd2e,26.0,4.9,2022-02-17,1900-01-01 17:55:00,1900-01-01 18:10:00,sandstorms,medium,Meal,scooter,1,no,metropolitan,24
0x612e,23.0,4.8,2022-04-05,1900-01-01 08:15:00,1900-01-01 08:25:00,fog,low,Drinks,motorcycle,1,no,urban,16
0x60e5,26.0,4.8,2022-04-03,1900-01-01 08:20:00,1900-01-01 08:25:00,cloudy,low,Drinks,scooter,0,no,metropolitan,17
0x9d6d,37.0,4.6,2022-03-24,1900-01-01 21:20:00,1900-01-01 21:30:00,sunny,jam,Meal,scooter,1,no,metropolitan,22
0x4145,24.0,4.7,2022-03-10,1900-01-01 19:30:00,1900-01-01 19:35:00,cloudy,jam,Meal,electric_scooter,1,no,urban,38
0xe112,35.0,4.8,2022-02-16,1900-01-01 23:15:00,1900-01-01 23:30:00,sandstorms,low,Drinks,scooter,0,no,metropolitan,18
0x2ec1,24.0,4.9,2022-03-30,1900-01-01 19:25:00,1900-01-01 19:30:00,fog,jam,Drinks,scooter,1,no,metropolitan,27
0x7efa,27.0,4.6,2022-03-06,1900-01-01 19:40:00,1900-01-01 19:55:00,windy,jam,Snack,scooter,1,no,metropolitan,29
0xb6dc,26.0,4.9,2022-03-11,1900-01-01 08:50:00,1900-01-01 09:05:00,cloudy,low,Drinks,motorcycle,0,no,metropolitan,13
0x97d,22.0,4.6,2022-03-02,1900-01-01 22:20:00,1900-01-01 22:35:00,windy,low,Buffet,motorcycle,1,no,urban,19
0xde06,31.0,4.7,2022-02-16,1900-01-01 17:50:00,1900-01-01 17:55:00,sandstorms,medium,Meal,scooter,1,no,urban,20
0xaca7,22.0,4.9,2022-03-06,1900-01-01 19:10:00,1900-01-01 19:20:00,sunny,jam,Snack,motorcycle,1,no,urban,24
0x554f,25.0,4.4,2022-03-08,1900-01-01 19:40:00,1900-01-01 19:55:00,cloudy,jam,Buffet,scooter,0,no,metropolitan,38
0x3abc,24.0,4.6,2022-03-04,1900-01-01 19:15:00,1900-01-01 19:25:00,sandstorms,jam,Buffet,motorcycle,1,no,metropolitan,27
0x1859,25.0,4.7,2022-03-15,1900-01-01 18:35:00,1900-01-01 18:45:00,sunny,medium,Buffet,scooter,1,no,metropolitan,19
0x41a0,26.0,4.6,2022-03-21,1900-01-01 13:35:00,1900-01-01 13:40:00,stormy,high,Snack,motorcycle,1,no,metropolitan,24
0x9f6,32.0,4.9,2022-03-08,1900-01-01 21:20:00,1900-01-01 21:25:00,sandstorms,jam,Snack,scooter,1,no,metropolitan,29
0x4b48,35.0,4.0,2022-03-11,1900-01-01 23:30:00,1900-01-01 23:45:00,stormy,low,Snack,motorcycle,1,no,metropolitan,30
0x6e6e,36.0,4.9,2022-03-30,1900-01-01 10:35:00,1900-01-01 10:40:00,stormy,low,Buffet,scooter,1,no,metropolitan,21
0x5afe,30.0,4.7,2022-03-15,1900-01-01 08:20:00,1900-01-01 08:25:00,fog,low,Buffet,motorcycle,0,no,metropolitan,22
0x6407,27.0,4.6,2022-03-11,1900-01-01 19:45:00,1900-01-01 19:50:00,stormy,jam,Buffet,motorcycle,0,no,metropolitan,28
0x2bd1,26.0,4.6,2022-03-06,1900-01-01 23:20:00,1900-01-01 23:30:00,fog,low,Meal,motorcycle,1,no,metropolitan,24
0xb665,25.0,4.8,2022-03-17,1900-01-01 22:50:00,1900-01-01 23:05:00,stormy,low,Snack,motorcycle,1,no,metropolitan,18
0x57df,26.0,4.6,2022-03-14,1900-01-01 21:35:00,1900-01-01 21:45:00,stormy,jam,Buffet,scooter,0,no,metropolitan,27
0x25c6,38.0,4.6,2022-03-21,1900-01-01 08:15:00,1900-01-01 08:30:00,cloudy,low,Meal,scooter,1,no,metropolitan,19
0x184d,23.0,4.7,2022-03-16,1900-01-01 19:15:00,1900-01-01 19:20:00,windy,jam,Snack,motorcycle,0,no,metropolitan,33
0x28ae,39.0,5.0,2022-03-01,1900-01-01 10:10:00,1900-01-01 10:25:00,cloudy,low,Meal,motorcycle,1,no,metropolitan,24
0x7b95,32.0,4.4,2022-03-02,1900-01-01 17:55:00,1900-01-01 18:05:00,sandstorms,medium,Drinks,motorcycle,1,no,metropolitan,46
0xba2f,20.0,4.8,2022-03-31,1900-01-01 22:10:00,1900-01-01 22:20:00,stormy,low,Snack,scooter,0,no,metropolitan,11
0x6817,20.0,4.6,2022-03-02,1900-01-01 23:35:00,1900-01-01 23:40:00,stormy,low,Drinks,motorcycle,0,no,urban,18
0x3792,37.0,4.2,2022-03-10,1900-01-01 22:15:00,1900-01-01 22:30:00,cloudy,low,Drinks,motorcycle,0,no,metropolitan,41
0x3c02,39.0,4.7,2022-03-01,1900-01-01 22:15:00,1900-01-01 22:25:00,windy,low,Meal,motorcycle,0,no,metropolitan,20
0xd44c,23.0,4.2,2022-02-18,1900-01-01 17:30:00,1900-01-01 17:40:00,cloudy,medium,Drinks,motorcycle,1,no,metropolitan,36
0xbe54,38.0,4.2,2022-03-20,1900-01-01 17:25:00,1900-01-01 17:35:00,stormy,medium,Meal,motorcycle,1,no,metropolitan,47
0x55e9,34.0,4.8,2022-04-02,1900-01-01 23:10:00,1900-01-01 23:15:00,stormy,low,Drinks,scooter,1,no,metropolitan,15
0xb933,28.0,5.0,2022-03-05,1900-01-01 21:20:00,1900-01-01 21:25:00,fog,jam,Buffet,motorcycle,1,no,metropolitan,28
0xc9b,39.0,4.9,2022-03-24,1900-01-01 20:15:00,1900-01-01 20:25:00,cloudy,jam,Snack,motorcycle,1,no,metropolitan,38
0xaef3,28.0,4.8,2022-03-06,1900-01-01 17:10:00,1900-01-01 17:15:00,stormy,medium,Snack,scooter,0,no,metropolitan,21
0x5c81,30.0,4.5,2022-03-03,1900-01-01 14:35:00,1900-01-01 14:40:00,sunny,high,Meal,scooter,0,no,metropolitan,17
0xc87,20.0,4.7,2022-03-28,1900-01-01 09:55:00,1900-01-01 10:10:00,cloudy,low,Snack,electric_scooter,0,no,metropolitan,17
0x1b96,29.0,4.9,2022-03-15,1900-01-01 17:25:00,1900-01-01 17:30:00,fog,medium,Drinks,motorcycle,1,no,urban,15
0xdc37,29.0,4.8,2022-02-12,1900-01-01 22:30:00,1900-01-01 22:45:00,sunny,low,Snack,motorcycle,0,no,metropolitan,22
0x82fb,27.0,4.5,2022-03-30,1900-01-01 08:30:00,1900-01-01 08:40:00,windy,low,Drinks,motorcycle,0,no,metropolitan,22
0x77b2,25.0,4.9,2022-03-17,1900-01-01 15:50:00,1900-01-01 16:05:00,sandstorms,medium,Buffet,motorcycle,0,no,metropolitan,20
0x4714,21.0,4.5,2022-03-14,1900-01-01 23:30:00,1900-01-01 23:45:00,fog,low,Drinks,motorcycle,1,no,metropolitan,24
0xd5ec,31.0,5.0,2022-02-13,1900-01-01 23:45:00,1900-01-01 23:50:00,fog,low,Snack,electric_scooter,1,no,urban,19
0xaafd,30.0,5.0,2022-04-03,1900-01-01 10:50:00,1900-01-01 10:55:00,fog,low,Buffet,scooter,1,no,urban,15
0x8513,39.0,4.6,2022-03-05,1900-01-01 18:45:00,1900-01-01 18:55:00,fog,medium,Meal,motorcycle,0,no,urban,29
0x2b28,32.0,4.5,2022-04-01,1900-01-01 14:20:00,1900-01-01 14:25:00,sunny,high,Meal,scooter,1,no,metropolitan,15
0x1b8c,35.0,4.0,2022-03-17,1900-01-01 08:50:00,1900-01-01 09:05:00,sandstorms,low,Buffet,motorcycle,1,no,urban,29
0x650,30.0,4.7,2022-03-16,1900-01-01 19:10:00,1900-01-01 19:25:00,sunny,jam,Buffet,motorcycle,1,no,urban,25
0x2a4f,36.0,3.6,2022-03-29,1900-01-01 21:20:00,1900-01-01 21:35:00,windy,jam,Drinks,motorcycle,2,no,metropolitan,41
0x5404,32.0,4.8,2022-03-23,1900-01-01 20:10:00,1900-01-01 20:20:00,sunny,jam,Meal,scooter,1,no,metropolitan,29
0xa6f5,37.0,5.0,2022-03-02,1900-01-01 17:55:00,1900-01-01 18:10:00,sunny,medium,Snack,motorcycle,1,no,metropolitan,28
0xa39e,27.0,4.9,2022-03-12,1900-01-01 20:20:00,1900-01-01 20:30:00,stormy,jam,Buffet,motorcycle,1,no,metropolitan,30
0xd3ee,29.0,4.9,2022-02-18,1900-01-01 19:55:00,1900-01-01 20:05:00,sunny,jam,Buffet,scooter,0,no,metropolitan,13
0x835d,32.0,4.5,2022-03-19,1900-01-01 23:40:00,1900-01-01 23:55:00,fog,low,Snack,scooter,1,no,metropolitan,18
0xd5ed,37.0,4.8,2022-02-11,1900-01-01 20:50:00,1900-01-01 21:05:00,fog,jam,Buffet,motorcycle,1,no,metropolitan,36
0xa08d,35.0,4.7,2022-03-23,1900-01-01 17:20:00,1900-01-01 17:30:00,sunny,medium,Meal,motorcycle,1,no,urban,35
0x8a48,24.0,4.9,2022-03-05,1900-01-01 16:40:00,1900-01-01 16:55:00,sunny,medium,Snack,motorcycle,1,no,metropolitan,17
0xdffe,27.0,4.8,2022-02-16,1900-01-01 20:20:00,1900-01-01 20:25:00,sunny,jam,Snack,motorcycle,0,no,urban,21
0xbbcb,28.0,4.8,2022-03-04,1900-01-01 18:40:00,1900-01-01 18:45:00,fog,medium,Snack,motorcycle,0,no,metropolitan,36
0x3f60,37.0,4.7,2022-03-17,1900-01-01 22:10:00,1900-01-01 22:20:00,sunny,low,Meal,motorcycle,1,no,urban,28
0x7f1,26.0,4.9,2022-03-12,1900-01-01 21:15:00,1900-01-01 21:20:00,fog,jam,Snack,motorcycle,1,no,metropolitan,42
0x846c,27.0,4.7,2022-03-18,1900-01-01 18:45:00,1900-01-01 18:50:00,windy,medium,Meal,motorcycle,1,no,metropolitan,16
0x2b81,37.0,4.6,2022-03-02,1900-01-01 23:20:00,1900-01-01 23:25:00,windy,low,Buffet,scooter,1,no,metropolitan,22
0x631f,36.0,4.9,2022-03-28,1900-01-01 08:10:00,1900-01-01 08:25:00,sunny,low,Buffet,motorcycle,1,no,metropolitan,25
0x3282,31.0,5.0,2022-03-11,1900-01-01 22:35:00,1900-01-01 22:50:00,fog,low,Drinks,scooter,1,no,metropolitan,17
0x1df7,39.0,4.0,2022-03-06,1900-01-01 20:25:00,1900-01-01 20:35:00,fog,jam,Drinks,scooter,1,no,metropolitan,39
0x5bc4,27.0,4.6,2022-03-23,1900-01-01 22:20:00,1900-01-01 22:25:00,sandstorms,low,Meal,motorcycle,1,no,metropolitan,16
0xca1,20.0,4.7,2022-03-17,1900-01-01 15:30:00,1900-01-01 15:45:00,sunny,medium,Meal,scooter,1,no,metropolitan,10
